Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2017-09-24T10:01:00.000+00:00,S3A,7.82033,7.82033,7.82033,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20170924T100139_sui_zug.tif
2017-09-25T09:35:00.000+00:00,S3A,9.81747,8.95661,10.65327,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20170925T093528_sui_zug.tif
2017-09-28T09:57:00.000+00:00,S3A,9.29892,8.45059,10.43865,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20170928T095755_sui_zug.tif
2017-10-01T10:20:00.000+00:00,S3A,9.00275,8.38025,10.24741,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171001T102021_sui_zug.tif
2017-10-05T10:16:00.000+00:00,S3A,8.83027,6.38529,11.35575,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171005T101637_sui_zug.tif
2017-10-06T09:50:00.000+00:00,S3A,8.77261,7.3344,9.93049,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171006T095026_sui_zug.tif
2017-10-13T10:09:00.000+00:00,S3A,9.12627,5.67444,12.65778,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171013T100908_sui_zug.tif
2017-10-11T09:20:00.000+00:00,S3A,11.12791,11.12791,11.12791,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171011T092031_sui_zug.tif
2017-10-07T09:24:00.000+00:00,S3A,9.45764,8.71893,9.93795,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171007T092415_sui_zug.tif
2017-10-17T10:05:00.000+00:00,S3A,9.28965,5.65156,11.51608,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171017T100524_sui_zug.tif
2017-10-18T09:39:00.000+00:00,S3A,9.96834,8.22257,11.30746,39,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171018T093913_sui_zug.tif
2017-10-25T09:57:00.000+00:00,S3A,8.80621,5.08624,11.68256,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171025T095755_sui_zug.tif
2017-10-30T09:28:00.000+00:00,S3A,10.22395,9.57461,10.54861,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171030T092800_sui_zug.tif
2017-12-02T10:12:00.000+00:00,S3A,14.62287,14.62287,14.62287,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171202T101253_sui_zug.tif
2017-12-15T09:35:00.000+00:00,S3A,29.7813,25.71397,32.36996,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171215T093529_sui_zug.tif
2017-12-21T10:20:00.000+00:00,S3A,12.17462,10.87223,13.22158,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171221T102022_sui_zug.tif
2017-12-29T10:12:00.000+00:00,S3A,11.94882,8.82364,14.13083,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171229T101253_sui_zug.tif
2017-12-31T09:20:00.000+00:00,S3A,26.3135,15.75616,36.87083,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20171231T092031_sui_zug.tif
2018-01-02T10:09:00.000+00:00,S3A,10.0466,7.10057,12.8149,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180102T100908_sui_zug.tif
2018-01-29T10:09:00.000+00:00,S3A,9.48776,4.53406,11.21953,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180129T100908_sui_zug.tif
2018-01-30T09:42:00.000+00:00,S3A,10.37753,9.38553,11.2986,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180130T094257_sui_zug.tif
2018-02-02T10:05:00.000+00:00,S3A,9.02435,3.84315,11.28888,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180202T100524_sui_zug.tif
2018-02-13T10:20:00.000+00:00,S3A,4.21624,2.21483,7.36972,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180213T102022_sui_zug.tif
2018-02-26T09:42:00.000+00:00,S3A,1.01439,0.00055,2.25763,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180226T094257_sui_zug.tif
2018-03-24T10:09:00.000+00:00,S3A,4.75279,2.44193,8.92154,39,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180324T100908_sui_zug.tif
2018-04-02T09:35:00.000+00:00,S3A,6.9615,5.28727,8.75429,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180402T093529_sui_zug.tif
2018-04-13T09:50:00.000+00:00,S3A,8.05895,6.79109,9.902,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180413T095026_sui_zug.tif
2018-04-17T09:46:00.000+00:00,S3A,9.36281,6.8308,11.23607,24,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180417T094642_sui_zug.tif
2018-04-18T09:20:00.000+00:00,S3A,9.8624,9.19264,11.07535,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180418T092031_sui_zug.tif
2018-04-21T09:42:00.000+00:00,S3A,10.51853,9.43924,11.54403,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180421T094258_sui_zug.tif
2018-04-24T10:05:00.000+00:00,S3A,11.35972,9.27954,13.24906,70,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180424T100524_sui_zug.tif
2018-04-25T09:39:00.000+00:00,S3A,10.05811,9.11962,11.27795,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180425T093913_sui_zug.tif
2018-04-29T09:35:00.000+00:00,S3A,11.11896,9.09426,12.76549,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180429T093529_sui_zug.tif
2018-05-07T09:28:00.000+00:00,S3A,9.71934,9.53727,10.00252,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180507T092800_sui_zug.tif
2018-05-09T10:16:00.000+00:00,S3A,9.38687,8.66917,10.22109,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180509T101637_sui_zug.tif
2018-05-11T09:24:00.000+00:00,S3A,10.45158,9.28105,11.74524,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180511T092415_sui_zug.tif
2018-05-18T09:42:00.000+00:00,S3A,10.21152,9.37815,11.12738,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180518T094258_sui_zug.tif
2018-05-21T10:05:00.000+00:00,S3A,9.55021,8.54849,10.94523,66,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180521T100524_sui_zug.tif
2018-05-25T10:01:00.000+00:00,S3A,8.41922,7.05468,9.09536,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180525T100140_sui_zug.tif
2018-06-02T09:54:00.000+00:00,S3A,4.75811,3.99519,6.67312,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180602T095411_sui_zug.tif
2018-06-09T10:12:00.000+00:00,S3A,5.18453,4.42373,6.51526,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180609T101253_sui_zug.tif
2018-06-10T09:46:00.000+00:00,S3A,4.93269,4.08033,5.96042,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180610T094642_sui_zug.tif
2018-06-14T09:42:00.000+00:00,S3A,6.77036,5.06939,8.49521,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180614T094258_sui_zug.tif
2018-06-18T09:39:00.000+00:00,S3A,5.89441,4.89798,7.10318,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180618T093913_sui_zug.tif
2018-06-19T09:13:00.000+00:00,S3A,5.11768,4.63328,5.57804,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180619T091302_sui_zug.tif
2018-06-22T09:35:00.000+00:00,S3A,6.37692,4.13957,8.44752,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180622T093529_sui_zug.tif
2018-06-21T10:01:00.000+00:00,S3A,4.85863,4.20091,5.89472,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180621T100140_sui_zug.tif
2018-06-25T09:57:00.000+00:00,S3A,6.11544,4.78635,7.7162,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180625T095755_sui_zug.tif
2018-06-26T09:31:00.000+00:00,S3A,7.91689,5.53419,9.50812,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180626T093144_sui_zug.tif
2018-06-30T09:28:00.000+00:00,S3A,7.78616,6.49295,8.55297,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180630T092800_sui_zug.tif
2018-06-28T10:20:00.000+00:00,S3A,7.80025,7.19884,8.27009,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180628T102022_sui_zug.tif
2018-06-29T09:54:00.000+00:00,S3A,6.4372,5.77535,7.32115,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180629T095411_sui_zug.tif
2018-07-04T09:24:00.000+00:00,S3A,7.09938,6.37832,8.16392,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180704T092415_sui_zug.tif
2018-07-07T09:46:00.000+00:00,S3A,8.00358,6.13475,8.80896,43,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180707T094642_sui_zug.tif
2018-07-14T10:05:00.000+00:00,S3A,5.02785,4.23226,5.83674,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180714T100524_sui_zug.tif
2018-07-12T09:16:00.000+00:00,S3A,7.57794,5.99367,8.36975,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180712T091647_sui_zug.tif
2018-07-15T09:39:00.000+00:00,S3A,5.80928,4.64981,7.84226,18,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180715T093913_sui_zug.tif
2018-07-11T09:42:00.000+00:00,S3A,7.92918,7.32803,8.25809,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180711T094258_sui_zug.tif
2018-07-18T10:01:00.000+00:00,S3A,6.42515,4.34979,8.32378,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180718T100140_sui_zug.tif
2018-07-19T09:35:00.000+00:00,S3A,6.20654,5.19962,7.51346,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180719T093529_sui_zug.tif
2018-07-22T09:57:00.000+00:00,S3A,6.4356,5.41337,7.53727,18,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180722T095755_sui_zug.tif
2018-07-25T10:20:00.000+00:00,S3A,6.10052,4.99362,6.80509,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180725T102022_sui_zug.tif
2018-07-26T09:54:00.000+00:00,S3A,5.68118,4.19835,7.36899,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180726T095411_sui_zug.tif
2018-07-30T09:50:00.000+00:00,S3A,4.04504,3.21953,5.47975,46,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180730T095026_sui_zug.tif
2018-07-27T09:28:00.000+00:00,S3A,6.08936,4.56407,8.26936,47,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180727T092800_sui_zug.tif
2018-07-29T10:16:00.000+00:00,S3A,3.94759,3.75565,4.13953,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180729T101637_sui_zug.tif
2018-07-31T09:24:00.000+00:00,S3A,4.85384,4.7299,4.97779,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180731T092415_sui_zug.tif
2018-08-12T09:13:00.000+00:00,S3A,7.59576,6.19373,8.43658,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180812T091302_sui_zug.tif
2018-08-15T09:35:00.000+00:00,S3A,7.66454,5.76166,9.74689,44,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180815T093529_sui_zug.tif
2018-08-22T09:54:00.000+00:00,S3A,4.39158,3.61302,5.47844,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180822T095411_sui_zug.tif
2018-08-26T09:50:00.000+00:00,S3A,6.2855,4.11194,8.82073,34,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180826T095026_sui_zug.tif
2018-09-08T09:13:00.000+00:00,S3A,7.29502,5.90379,8.41827,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180908T091307_sui_zug.tif
2018-09-10T10:01:00.000+00:00,S3A,4.52199,3.73437,5.6912,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180910T100144_sui_zug.tif
2018-09-11T09:35:00.000+00:00,S3A,4.75791,3.71108,6.12083,34,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180911T093534_sui_zug.tif
2018-09-14T09:58:00.000+00:00,S3A,5.21111,4.07816,6.47726,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180914T095801_sui_zug.tif
2018-09-17T10:20:00.000+00:00,S3A,6.53382,4.69138,8.44042,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180917T102028_sui_zug.tif
2018-09-21T10:16:00.000+00:00,S3A,5.08839,4.10373,5.93018,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180921T101644_sui_zug.tif
2018-09-23T09:24:00.000+00:00,S3A,5.74919,5.74919,5.74919,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180923T092422_sui_zug.tif
2018-09-19T09:28:00.000+00:00,S3A,6.63779,4.52849,8.16916,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180919T092806_sui_zug.tif
2018-09-26T09:46:00.000+00:00,S3A,4.48738,3.0138,6.38807,46,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180926T094649_sui_zug.tif
2018-09-25T10:13:00.000+00:00,S3A,4.84742,3.38978,7.4523,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180925T101300_sui_zug.tif
2018-09-27T09:20:00.000+00:00,S3A,6.72329,5.41923,7.85167,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20180927T092039_sui_zug.tif
2018-10-04T09:39:00.000+00:00,S3A,6.84932,4.63606,8.65753,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181004T093921_sui_zug.tif
2018-10-07T10:01:00.000+00:00,S3A,6.63253,4.53477,8.48252,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181007T100148_sui_zug.tif
2018-10-12T09:31:00.000+00:00,S3A,8.71295,6.44547,10.42156,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181012T093153_sui_zug.tif
2018-10-15T09:54:00.000+00:00,S3A,6.41152,3.93466,9.03373,35,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181015T095420_sui_zug.tif
2018-10-26T10:09:00.000+00:00,S3A,8.48797,5.81655,10.09322,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181026T100918_sui_zug.tif
2018-11-01T09:13:00.000+00:00,S3A,11.34221,9.49662,12.64326,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181101T091311_sui_zug.tif
2018-11-07T09:58:00.000+00:00,S3A,9.37683,6.48548,12.73514,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181107T095804_sui_zug.tif
2018-11-12T09:28:00.000+00:00,S3A,11.14456,11.14456,11.14456,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181112T092808_sui_zug.tif
2018-11-11T09:54:00.000+00:00,S3A,8.72445,5.38953,11.82536,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181111T095419_sui_zug.tif
2018-12-11T10:16:00.000+00:00,S3A,10.85655,8.53588,12.54668,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20181211T101642_sui_zug.tif
2019-01-03T10:20:00.000+00:00,S3A,10.25952,8.64465,12.02431,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190103T102027_sui_zug.tif
2019-01-15T10:09:00.000+00:00,S3A,10.8016,7.87486,13.30452,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190115T100915_sui_zug.tif
2019-01-16T09:43:00.000+00:00,S3A,9.67397,8.34328,11.02356,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190116T094304_sui_zug.tif
2019-01-23T10:01:00.000+00:00,S3A,3.58766,3.58766,3.58766,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190123T100147_sui_zug.tif
2019-01-30T10:20:00.000+00:00,S3A,5.89146,2.98701,9.22232,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190130T102029_sui_zug.tif
2019-02-08T09:46:00.000+00:00,S3A,9.78508,9.14162,10.50543,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190208T094650_sui_zug.tif
2019-02-15T10:05:00.000+00:00,S3A,9.67154,6.64287,12.57115,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190215T100532_sui_zug.tif
2019-02-13T09:16:00.000+00:00,S3A,11.18296,10.47724,11.88867,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190213T091654_sui_zug.tif
2019-02-16T09:39:00.000+00:00,S3A,11.37963,9.38424,13.3677,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190216T093921_sui_zug.tif
2019-02-17T09:13:00.000+00:00,S3A,10.80389,10.80389,10.80389,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190217T091310_sui_zug.tif
2019-02-19T10:01:00.000+00:00,S3A,6.82258,3.95189,9.22034,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190219T100147_sui_zug.tif
2019-02-20T09:35:00.000+00:00,S3A,9.66386,9.49903,9.80063,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190220T093536_sui_zug.tif
2019-02-24T09:31:00.000+00:00,S3A,11.20948,9.23435,13.05112,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190224T093152_sui_zug.tif
2019-02-23T09:58:00.000+00:00,S3A,8.75826,3.50455,11.45655,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190223T095803_sui_zug.tif
2019-02-26T10:20:00.000+00:00,S3A,9.6688,6.10692,13.161,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190226T102029_sui_zug.tif
2019-02-27T09:54:00.000+00:00,S3A,10.28317,6.6428,14.20377,36,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190227T095418_sui_zug.tif
2019-02-28T09:28:00.000+00:00,S3A,11.86332,8.55668,13.79127,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190228T092807_sui_zug.tif
2019-02-12T09:43:00.000+00:00,S3A,9.44581,4.91679,11.32324,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190212T094305_sui_zug.tif
2019-03-03T09:50:00.000+00:00,S3A,8.36832,4.5873,11.25319,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190303T095033_sui_zug.tif
2019-03-12T09:16:00.000+00:00,S3A,8.6292,8.6292,8.6292,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190312T091651_sui_zug.tif
2019-03-18T10:01:00.000+00:00,S3A,5.1975,3.53724,9.51382,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190318T100146_sui_zug.tif
2019-03-22T09:58:00.000+00:00,S3A,8.60048,3.83393,12.60591,62,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190322T095802_sui_zug.tif
2019-03-19T09:35:00.000+00:00,S3A,10.21511,6.93176,12.91392,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190319T093535_sui_zug.tif
2019-03-23T09:31:00.000+00:00,S3A,10.68869,8.37369,13.18993,40,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190323T093152_sui_zug.tif
2019-03-26T09:54:00.000+00:00,S3A,9.09403,6.70844,12.69972,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190326T095419_sui_zug.tif
2019-03-27T09:28:00.000+00:00,S3A,10.10978,6.7404,11.96888,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190327T092808_sui_zug.tif
2019-03-30T09:50:00.000+00:00,S3A,8.85745,3.8469,12.5357,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190330T095035_sui_zug.tif
2019-03-29T10:16:00.000+00:00,S3A,8.23302,3.71577,12.06228,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190329T101646_sui_zug.tif
2019-03-31T09:24:00.000+00:00,S3A,9.69267,8.45103,10.98744,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190331T092424_sui_zug.tif
2019-04-03T09:46:00.000+00:00,S3A,8.46751,8.46751,8.46751,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190403T094652_sui_zug.tif
2019-04-06T10:09:00.000+00:00,S3A,11.43447,11.42217,11.44677,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190406T100919_sui_zug.tif
2019-04-18T09:58:00.000+00:00,S3A,6.29733,3.56866,9.34879,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190418T095807_sui_zug.tif
2019-05-15T09:58:00.000+00:00,S3A,3.73237,2.93482,4.61199,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20190515T095809_sui_zug.tif
